finalWorth,personName,age,country,industries,status,gender,birthDate,gdp_country,life_expectancy_country,total_tax_rate_country,economic_class,education,continent,industry_sector,year,decade,e_class
1.6,Wang Changtian,57.0,China,Media & Entertainment,D,Male,1965-04-26 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.6,Ning Wang & family,36.0,China,Media & Entertainment,D,Male,1987-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1987.0,1980.0,Emerging
1.6,Wu Ying,58.0,China,Manufacturing,D,Male,1964-04-16 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1964.0,1960.0,Emerging
1.6,Wu Yulan,53.0,China,Healthcare,D,Female,1969-08-26 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1969.0,1960.0,Emerging
1.6,Zhongyi Wu,49.0,China,Technology,D,Male,1973-10-28 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1973.0,1970.0,Emerging
1.6,Xiang Guangming & family,59.0,China,Manufacturing,D,Male,1963-10-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.6,Xue Xiangdong & family,64.0,China,Technology,D,Male,1959-02-10 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Technology,1959.0,1950.0,Emerging
1.6,Steven Meng Yang & family,40.0,China,Technology,D,Male,1982-05-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Technology,1982.0,1980.0,Emerging
1.6,Ye Fan & family,52.0,China,Automotive,D,Male,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1971.0,1970.0,Emerging
1.6,Yi Dasheng,62.0,China,Diversified,D,Male,1961-02-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Diversified,1961.0,1960.0,Emerging
1.6,Yu Lili,55.0,China,Manufacturing,D,Female,1968-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1968.0,1960.0,Emerging
1.6,Zeng Kaitian,48.0,China,Technology,D,Male,1975-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1975.0,1970.0,Emerging
1.6,Zhang Xuexin & family,75.0,China,Metals & Mining,D,Male,1947-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1947.0,1940.0,Emerging
1.6,Yubai Zhang,58.0,China,Food & Beverage,D,Male,1964-10-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1964.0,1960.0,Emerging
1.5,Chu Jian,60.0,China,Manufacturing,U,Male,1963-04-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.5,Fu Mingkang & family,60.0,China,Manufacturing,D,Male,1963-03-17 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.5,Wei Gu,58.0,China,Manufacturing,E,Male,1965-01-27 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.5,He Zhenggang,69.0,China,Manufacturing,D,Male,1954-03-25 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1954.0,1950.0,Emerging
1.5,Ke Xiping & family,62.0,China,Diversified,E,Male,1960-06-07 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Diversified,1960.0,1960.0,Emerging
1.5,Li Jianli,50.0,China,Manufacturing,D,Male,1972-09-27 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1972.0,1970.0,Emerging
1.5,Li Jiaquan,59.0,China,Manufacturing,D,Male,1963-09-06 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.5,Li Rucheng,71.0,China,Fashion & Retail,D,Male,1951-06-13 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1951.0,1950.0,Emerging
1.5,Li Shui-po,66.0,China,Manufacturing,U,Male,1956-08-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1956.0,1950.0,Emerging
1.5,Liu Xiucai & family,66.0,China,Manufacturing,D,Male,1957-03-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1957.0,1950.0,Emerging
1.5,Lu Zhongfang,80.0,China,Automotive,D,Female,1942-12-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1942.0,1940.0,Emerging
1.5,Lu Zongjun,59.0,China,Logistics,D,Male,1963-06-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1963.0,1960.0,Emerging
1.5,Su Suyu & family,74.0,China,Real Estate,D,Female,1948-11-24 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1948.0,1940.0,Emerging
1.5,Tan Lili,,China,Food & Beverage,D,Female,,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,,,Emerging
1.5,Tang Binsen,40.0,China,Food & Beverage,E,Male,1982-12-12 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1982.0,1980.0,Emerging
1.5,Tang Rui,,China,Technology,N,Male,,19910.0,77.0,59.2,2,,Asia,Technology,,,Emerging
1.5,Yuequn Tao,63.0,China,Fashion & Retail,D,Male,1960-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1960.0,1960.0,Emerging
1.5,Wang Junmin,54.0,China,Healthcare,U,Male,1968-12-12 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1968.0,1960.0,Emerging
1.5,Weng Xianding,61.0,China,Healthcare,U,Male,1961-11-28 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1961.0,1960.0,Emerging
1.5,Xiong Wu,47.0,China,Technology,E,Male,1976-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1976.0,1970.0,Emerging
1.5,Xu Zhenhua,,China,Media & Entertainment,E,Male,,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,,,Emerging
1.5,Xu Zhihan,50.0,China,Technology,D,Male,1972-11-30 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1972.0,1970.0,Emerging
1.5,Tingdong Yang,62.0,China,Food & Beverage,D,Male,1960-05-20 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1960.0,1960.0,Emerging
1.5,Michael Minhong Yu,61.0,China,Service,R,Male,1962-01-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Service,1962.0,1960.0,Emerging
1.5,Justin Yuan,,China,Media & Entertainment,E,Male,,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,,,Emerging
1.5,Zhang Bangxin,43.0,China,Service,R,Male,1980-01-01 00:00:00,19910.0,77.0,59.2,2,4.0,Asia,Service,1980.0,1980.0,Emerging
1.5,Zhang Hong,,China,Energy,Split Family Fortune,Female,,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,,,Emerging
1.5,Zhou Zongwen & family,66.0,China,Fashion & Retail,D,Male,1957-03-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1957.0,1950.0,Emerging
1.4,Cai Jianyong,52.0,China,Metals & Mining,N,Male,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1971.0,1970.0,Emerging
1.4,Chen Wenyuan & family,55.0,China,Technology,E,Male,1968-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1968.0,1960.0,Emerging
1.4,Guan Yihong,53.0,China,Food & Beverage,U,Male,,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,,,Emerging
1.4,He Xiaopeng,45.0,China,Automotive,D,Male,1977-11-03 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1977.0,1970.0,Emerging
1.4,Huang Jinxiang & family,58.0,China,Manufacturing,U,Male,1965-01-27 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.4,Ke Zunhong & family,68.0,China,Healthcare,D,Male,1954-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1954.0,1950.0,Emerging
1.4,Li Jinyang,,China,Metals & Mining,D,Female,,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,,,Emerging
1.4,William Li,48.0,China,Automotive,D,Male,1975-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1975.0,1970.0,Emerging
1.4,Liu Fangyi,53.0,China,Healthcare,D,Male,,19910.0,77.0,59.2,2,,Asia,Service,,,Emerging
1.4,Mao Lixiang & family,82.0,China,Technology,D,Male,1941-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1941.0,1940.0,Emerging
1.4,Miao Shouliang,68.0,China,Real Estate,D,Male,1955-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1955.0,1950.0,Emerging
1.4,Miao Yongjun,55.0,China,Healthcare,U,Male,1967-12-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1967.0,1960.0,Emerging
1.4,Pan Longquan,58.0,China,Manufacturing,N,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.4,Pan Shiyi,60.0,China,Real Estate,Split Family Fortune,Male,1963-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1963.0,1960.0,Emerging
1.4,Qian Jinghong,50.0,China,Automotive,R,Female,1973-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1973.0,1970.0,Emerging
1.4,Qin Long,57.0,China,Manufacturing,D,Male,1965-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.4,Jianyi Wang,60.0,China,Technology,U,Male,1963-01-12 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1963.0,1960.0,Emerging
1.4,Wang Jilei,58.0,China,Logistics,U,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1965.0,1960.0,Emerging
1.4,Shuifu Wang,68.0,China,Manufacturing,D,Male,1955-02-10 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1955.0,1950.0,Emerging
1.4,Wang Yanqing & family,76.0,China,Manufacturing,D,Female,1946-07-02 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1946.0,1940.0,Emerging
1.4,Wang Yanqing & family,76.0,China,Manufacturing,D,Female,1946-07-02 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1946.0,1940.0,Emerging
1.4,Wang Zelong,26.0,China,Metals & Mining,D,Male,1996-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1996.0,1990.0,Emerging
1.4,Bo Wu,68.0,China,Manufacturing,E,Male,1954-05-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1954.0,1950.0,Emerging
1.4,Wu Chaoqun,53.0,China,Manufacturing,U,Male,1969-05-18 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1969.0,1960.0,Emerging
1.4,Swift Xie,43.0,China,Technology,E,Male,1980-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1980.0,1980.0,Emerging
1.4,Xu Guozhong & family,59.0,China,Manufacturing,D,Male,1963-09-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.4,Yao Kuizhang,58.0,China,Food & Beverage,D,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.4,Yu Peidi,63.0,China,Real Estate,D,Male,1960-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1960.0,1960.0,Emerging
1.4,Yuan Liping,52.0,China,Healthcare,D,Female,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1971.0,1970.0,Emerging
1.4,Zhang Chuanwei & family,60.0,China,Manufacturing,D,Male,1962-06-15 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.4,Zhang Keqiang,62.0,China,Real Estate,D,Male,1960-04-29 00:00:00,19910.0,77.0,59.2,2,4.0,Asia,Financials,1960.0,1960.0,Emerging
1.4,Zhang Xin,57.0,China,Real Estate,Split Family Fortune,Female,1965-08-24 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1965.0,1960.0,Emerging
1.4,Xinghai Zhang & family,60.0,China,Manufacturing,D,Male,1963-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.4,Zheng Jianjiang & family,62.0,China,Manufacturing,D,Male,1961-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1961.0,1960.0,Emerging
1.4,Zhou Chengjian,57.0,China,Fashion & Retail,D,Male,1965-04-30 00:00:00,19910.0,77.0,59.2,2,4.0,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.3,Cai Mingtong,71.0,China,Technology,D,Male,1952-02-15 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1952.0,1950.0,Emerging
1.3,Chang Jianming & family,58.0,China,Manufacturing,N,Male,1965-02-11 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.3,Chen Xuehua,62.0,China,Metals & Mining,D,Male,1961-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1961.0,1960.0,Emerging
1.3,Chen Yin,50.0,China,Manufacturing,N,Male,1973-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1973.0,1970.0,Emerging
1.3,Wenjun Dai,54.0,China,Food & Beverage,D,Male,1968-08-12 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1968.0,1960.0,Emerging
1.3,Weimin Du,59.0,China,Healthcare,D,Male,1963-12-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1963.0,1960.0,Emerging
1.3,He Zhiping,59.0,China,Finance & Investments,D,Male,1964-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1964.0,1960.0,Emerging
1.3,Hoi Kin Hong,70.0,China,Real Estate,D,Male,1952-09-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Financials,1952.0,1950.0,Emerging
1.3,Jiang Guiting & family,64.0,China,Manufacturing,E,Male,1958-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1958.0,1950.0,Emerging
1.3,Jin Xin,56.0,China,Manufacturing,D,Male,1967-01-08 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1967.0,1960.0,Emerging
1.3,Li Denghai,73.0,China,Food & Beverage,D,Male,1949-09-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1949.0,1940.0,Emerging
1.3,Fengluan Li,61.0,China,Diversified,E,Female,1962-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Diversified,1962.0,1960.0,Emerging
1.3,Li Yongqing,58.0,China,Manufacturing,D,Male,1964-06-30 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1964.0,1960.0,Emerging
1.3,Li Zhigang,46.0,China,Manufacturing,D,Male,1976-06-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1976.0,1970.0,Emerging
1.3,Liu Gexin & family,71.0,China,Healthcare,R,Male,1951-05-12 00:00:00,19910.0,77.0,59.2,2,5.0,Asia,Service,1951.0,1950.0,Emerging
1.3,Lu Hongyan,45.0,China,Media & Entertainment,U,Male,1977-05-31 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1977.0,1970.0,Emerging
1.3,Lv Jianming,58.0,China,Healthcare,D,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1965.0,1960.0,Emerging
1.3,Charlwin Mao,,China,Fashion & Retail,D,Male,,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,,,Emerging
1.3,Qu Miranda,38.0,China,Fashion & Retail,D,Female,1985-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1985.0,1980.0,Emerging
1.3,Fei Song,56.0,China,Manufacturing,D,Male,1966-09-12 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1966.0,1960.0,Emerging
1.3,Wang Jianguo,63.0,China,Fashion & Retail,D,Male,1960-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1960.0,1960.0,Emerging
1.3,Junjin Wang,54.0,China,Service,D,Male,1968-12-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1968.0,1960.0,Emerging
1.3,Wang Mingwang,55.0,China,Manufacturing,D,Male,1967-05-02 00:00:00,19910.0,77.0,59.2,2,4.0,Asia,Energy & Industrials & Materials,1967.0,1960.0,Emerging
1.3,Wei Lidong & family,47.0,China,Technology,D,Male,1976-01-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Technology,1976.0,1970.0,Emerging
1.3,Wu Xiaoge,50.0,China,Manufacturing,Split Family Fortune,Female,1972-11-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1972.0,1970.0,Emerging
1.3,Wu Xushun & family,74.0,China,Diversified,D,Male,1948-04-28 00:00:00,19910.0,77.0,59.2,2,,Asia,Diversified,1948.0,1940.0,Emerging
1.3,Xiong Xiaochuan,57.0,China,Healthcare,N,Male,1966-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1966.0,1960.0,Emerging
1.3,Xu Shaochun,60.0,China,Technology,D,Male,1963-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1963.0,1960.0,Emerging
1.3,Yan Jane & family,53.0,China,Technology,U,Female,1969-07-19 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1969.0,1960.0,Emerging
1.3,Zeng Chaoyi,54.0,China,Manufacturing,E,Male,1969-04-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1969.0,1960.0,Emerging
1.3,Peng Zhao,52.0,China,Service,E,Male,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1971.0,1970.0,Emerging
1.3,Zong Yanmin,,China,Manufacturing,E,Male,,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,,,Emerging
1.2,Bai Houshan,59.0,China,Energy,D,Male,1964-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1964.0,1960.0,Emerging
1.2,Chen Xianbao & family,63.0,China,Food & Beverage,D,Male,1959-05-19 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1959.0,1950.0,Emerging
1.2,Cheng Xianfeng,54.0,China,Healthcare,D,Male,1968-12-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1968.0,1960.0,Emerging
1.2,Ding Shui Po,52.0,China,Fashion & Retail,D,Male,1970-11-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1970.0,1970.0,Emerging
1.2,Fang Hongbo,56.0,China,Manufacturing,D,Male,1967-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1967.0,1960.0,Emerging
1.2,Huang Guanlin,58.0,China,Fashion & Retail,D,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.2,Ke Guihua,57.0,China,Manufacturing,U,Male,1965-10-13 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.2,Ke Yunfeng & family,56.0,China,Healthcare,U,Male,1967-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1967.0,1960.0,Emerging
1.2,Li Guoqing,53.0,China,Manufacturing,D,Male,1970-02-22 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1970.0,1970.0,Emerging
1.2,Li Li,59.0,China,Healthcare,D,Male,1964-02-09 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Service,1964.0,1960.0,Emerging
1.2,Li Li,59.0,China,Healthcare,D,Male,1964-02-09 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Service,1964.0,1960.0,Emerging
1.2,Li Ruiqiang,43.0,China,Healthcare,D,Male,1979-11-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1979.0,1970.0,Emerging
1.2,Zhen Li & family,59.0,China,Manufacturing,D,Male,1964-01-23 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1964.0,1960.0,Emerging
1.2,Guangwei Liang,59.0,China,Manufacturing,D,Male,1963-09-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.2,Mao Zhongwu,60.0,China,Manufacturing,D,Male,1962-08-13 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.2,Qian Ying,57.0,China,Food & Beverage,D,Female,1966-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1966.0,1960.0,Emerging
1.2,Eric Ya Shen,52.0,China,Technology,R,Male,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1971.0,1970.0,Emerging
1.2,Xiuguo Tang,59.0,China,Manufacturing,U,Male,1963-08-25 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.2,Ching Bor Tung,60.0,China,Manufacturing,D,Male,1963-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.2,Wang Fuji,,China,Healthcare,D,Male,,19910.0,77.0,59.2,2,,Asia,Service,,,Emerging
1.2,Wang Xiaoshen,54.0,China,Manufacturing,D,Male,1968-10-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1968.0,1960.0,Emerging
1.2,Wu Yonghua,52.0,China,Fashion & Retail,U,Male,1971-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1971.0,1970.0,Emerging
1.2,Xia Xinde,58.0,China,Manufacturing,U,Male,1964-10-15 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1964.0,1960.0,Emerging
1.2,Wenbo Xiang,60.0,China,Manufacturing,D,Male,1962-06-21 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.2,Xu Jin,58.0,China,Food & Beverage,D,Male,1965-01-24 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.2,Xu Shijun & family,60.0,China,Manufacturing,D,Male,1963-03-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1963.0,1960.0,Emerging
1.2,Wanmao Xu,78.0,China,Service,D,Male,1945-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1945.0,1940.0,Emerging
1.2,Xu Yuejuan,61.0,China,Manufacturing,D,Female,1962-01-24 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.2,Yang Yunyun,46.0,China,Fashion & Retail,R,Female,1977-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1977.0,1970.0,Emerging
1.2,Zan Shengda,60.0,China,Diversified,D,Male,1963-04-02 00:00:00,19910.0,77.0,59.2,2,4.0,Asia,Diversified,1963.0,1960.0,Emerging
1.2,Zhang Xuezheng,47.0,China,Technology,D,Male,1975-06-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1975.0,1970.0,Emerging
1.2,Zhang Yin,66.0,China,Manufacturing,D,Female,1957-02-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1957.0,1950.0,Emerging
1.2,Ning Zhao,56.0,China,Healthcare,Split Family Fortune,Female,1967-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1967.0,1960.0,Emerging
1.2,Zhou Wen & family,58.0,China,Manufacturing,U,Male,1965-03-06 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1965.0,1960.0,Emerging
1.2,Zhu Xingliang,63.0,China,Construction & Engineering,D,Male,1959-05-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Energy & Industrials & Materials,1959.0,1950.0,Emerging
1.1,Cai Hongbin,,China,Healthcare,D,Male,,19910.0,77.0,59.2,2,,Asia,Service,,,Emerging
1.1,Cao Kejian,60.0,China,Manufacturing,E,Male,1962-04-10 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1962.0,1960.0,Emerging
1.1,Chang Jing,40.0,China,Technology,D,Male,1982-08-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1982.0,1980.0,Emerging
1.1,Chen Baohua,61.0,China,Healthcare,D,Male,1962-01-01 00:00:00,19910.0,77.0,59.2,2,3.0,Asia,Service,1962.0,1960.0,Emerging
1.1,Gang Chen,55.0,China,Energy,D,Male,1968-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1968.0,1960.0,Emerging
1.1,Liying Chen,47.0,China,Logistics,D,Female,1975-10-30 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1975.0,1970.0,Emerging
1.1,Chen Xueling,55.0,China,Manufacturing,D,Female,1967-10-16 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1967.0,1960.0,Emerging
1.1,Cheng Lili,58.0,China,Food & Beverage,D,Male,1965-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.1,Deng Yingzhong,72.0,China,Manufacturing,D,Male,1951-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Energy & Industrials & Materials,1951.0,1950.0,Emerging
1.1,Gan Zhongru,74.0,China,Healthcare,D,Male,1948-07-01 00:00:00,19910.0,77.0,59.2,2,5.0,Asia,Service,1948.0,1940.0,Emerging
1.1,He Zuxun,57.0,China,Food & Beverage,D,Male,1965-10-28 00:00:00,19910.0,77.0,59.2,2,,Asia,Consumer Discretionary & Staples,1965.0,1960.0,Emerging
1.1,Huang Shan,52.0,China,Technology,R,Male,1970-08-09 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1970.0,1970.0,Emerging
1.1,Huang Xiaofen & family,61.0,China,Technology,D,Female,1962-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Technology,1962.0,1960.0,Emerging
1.1,Kangbao Ke & family,60.0,China,Healthcare,U,Male,1963-01-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1963.0,1960.0,Emerging
1.1,Lin Zhijun,47.0,China,Healthcare,D,Male,1975-09-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1975.0,1970.0,Emerging
1.1,Lin Zhixiong & family,49.0,China,Healthcare,D,Male,1973-07-01 00:00:00,19910.0,77.0,59.2,2,,Asia,Service,1973.0,1970.0,Emerging
