finalWorth,personName,age,country,industries,status,gender,birthDate,gdp_country,life_expectancy_country,total_tax_rate_country,economic_class,education,region
1000,Xu Gang,59.0,China,Manufacturing,D,M,1963-04-17 00:00:00,19910000000000.0,77.0,59.2,2,,Asia
1000,Yan Junxu,53.0,China,Manufacturing,D,M,1969-07-17 00:00:00,19910000000000.0,77.0,59.2,2,,Asia
1000,Yi Xianzhong & family,63.0,China,Healthcare,D,M,1959-05-01 00:00:00,19910000000000.0,77.0,59.2,2,,Asia
1000,Yu Rong,51.0,China,Healthcare,D,M,1971-12-14 00:00:00,19910000000000.0,77.0,59.2,2,,Asia
1000,Zhang Gongyun,60.0,China,Manufacturing,R,M,1962-12-18 00:00:00,19910000000000.0,77.0,59.2,2,,Asia
1000,Zhang Guiping & family,71.0,China,Real Estate,D,M,1951-08-21 00:00:00,19910000000000.0,77.0,59.2,2,3,Asia
54400,David Thomson & family,65.0,Canada,Media & Entertainment,U,M,1957-06-12 00:00:00,1736425629520.0,81.9,24.5,1,4,Americas
9500,Jim Pattison,94.0,Canada,Diversified,D,M,1928-10-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
9000,Anthony von Mandl,73.0,Canada,Food & Beverage,U,M,1950-03-10 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
6000,Alain Bouchard,74.0,Canada,Fashion & Retail,U,M,1949-02-18 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
5700,Arthur Irving,93.0,Canada,Energy,U,M,1930-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
5500,James Irving,95.0,Canada,Diversified,U,M,1928-03-20 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
5000,Chip Wilson,66.0,Canada,Fashion & Retail,D,M,1957-01-01 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
4900,Emanuele (Lino) Saputo & family,86.0,Canada,Food & Beverage,U,M,1937-01-01 00:00:00,1736425629520.0,81.9,24.5,1,1,Americas
4700,Carlo Fidani,68.0,Canada,Real Estate,U,M,1955-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
4300,Daryl Katz,61.0,Canada,Diversified,D,M,1961-09-01 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
4000,Tobi Lutke,42.0,Canada,Technology,D,M,1980-07-16 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
3600,Bob Gaglardi,82.0,Canada,Real Estate,U,M,1941-02-19 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
3500,Barry Zekelman,56.0,Canada,Manufacturing,U,M,1967-01-03 00:00:00,1736425629520.0,81.9,24.5,1,2,Americas
3300,Peter Gilgan,72.0,Canada,Construction & Engineering,U,M,1951-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
3300,Stephen Smith,71.0,Canada,Finance & Investments,U,M,1951-06-02 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
3000,Jean Coutu & family,95.0,Canada,Fashion & Retail,D,M,1927-05-29 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
2900,Jacques D'Amours,66.0,Canada,Fashion & Retail,U,M,1956-12-08 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
2600,Mark Leonard & family,66.0,Canada,Technology,U,M,1956-05-06 00:00:00,1736425629520.0,81.9,24.5,1,4,Americas
2500,Serge Godin,73.0,Canada,Technology,U,M,1949-11-17 00:00:00,1736425629520.0,81.9,24.5,1,4,Americas
2400,Mitchell Goldhar,61.0,Canada,Real Estate,D,M,1961-07-15 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
2200,Alex Shevchenko,43.0,Canada,Technology,D,M,1980-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
2200,Clayton Zekelman,54.0,Canada,Manufacturing,U,M,1969-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
2000,Bill Malhotra,73.0,Canada,Real Estate,U,M,1949-09-08 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
2000,Larry Tanenbaum,77.0,Canada,Sports,N,M,1945-07-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1800,Robert G. Miller,77.0,Canada,Technology,E,M,1945-07-03 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1800,Pierre Karl Péladeau,61.0,Canada,Media & Entertainment,E,M,1961-10-16 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1700,Jay Hennick,66.0,Canada,Finance & Investments,D,M,1957-01-20 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1700,Hal Jackman,90.0,Canada,Finance & Investments,D,M,1932-06-10 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1600,Jack Cockwell,82.0,Canada,Finance & Investments,D,M,1941-01-12 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1600,Richard Fortin,74.0,Canada,Fashion & Retail,U,M,1948-09-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1600,Terence (Terry) Matthews,80.0,Canada,Telecom,E,M,1943-04-01 00:00:00,1736425629520.0,81.9,24.5,1,5,Americas
1500,Stephen Jarislowsky,97.0,Canada,Finance & Investments,D,M,1925-09-09 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
1400,Michael Lee-Chin,72.0,Canada,Finance & Investments,D,M,1951-01-03 00:00:00,1736425629520.0,81.9,24.5,1,3,Americas
1400,Brandt Louie,79.0,Canada,Food & Beverage,D,M,1943-07-05 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1300,Philip Fayer,45.0,Canada,Finance & Investments,D,M,1978-01-12 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1200,Naomi Azrieli,57.0,Canada,Real Estate,D,F,1965-09-26 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1200,Sharon Azrieli,62.0,Canada,Real Estate,D,F,1960-08-04 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1200,Guy Laliberté,63.0,Canada,Media & Entertainment,E,M,1960-01-01 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
1200,Francesco Saputo,,Canada,Food & Beverage,N,M,,1736425629520.0,81.9,24.5,1,,Americas
1200,Gerald Schwartz,81.0,Canada,Finance & Investments,D,M,1941-11-24 00:00:00,1736425629520.0,81.9,24.5,1,4,Americas
1000,Réal Plourde,,Canada,Fashion & Retail,N,M,,1736425629520.0,81.9,24.5,1,,Americas
1000,V. Prem Watsa,72.0,Canada,Finance & Investments,R,M,1950-08-05 00:00:00,1736425629520.0,81.9,24.5,1,,Americas
42900,Dieter Schwarz,83.0,Germany,Fashion & Retail,D,M,1939-09-24 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
29700,Reinhold Wuerth & family,87.0,Germany,Manufacturing,U,M,1935-04-20 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
27400,Susanne Klatten,60.0,Germany,Automotive,U,F,1962-04-28 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
24600,Stefan Quandt,56.0,Germany,Automotive,U,M,1966-05-09 00:00:00,3845630030824.0,80.9,48.8,1,3,Europe
16500,"Theo Albrecht, Jr. & family",72.0,Germany,Fashion & Retail,D,M,1951-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
15800,Karl Albrecht Jr. & family,,Germany,Fashion & Retail,Split Family Fortune,M,,3845630030824.0,80.9,48.8,1,,Europe
11500,Andreas Struengmann & family,73.0,Germany,Healthcare,D,M,1950-02-16 00:00:00,3845630030824.0,80.9,48.8,1,5,Europe
11500,Thomas Struengmann & family,73.0,Germany,Healthcare,D,M,1950-02-16 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
10200,Georg Schaeffler,58.0,Germany,Automotive,U,M,1964-10-19 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
9700,Friedhelm Loh,76.0,Germany,Manufacturing,U,M,1946-08-15 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
9000,Alexander Otto,55.0,Germany,Real Estate,D,M,1967-07-07 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
8700,Michael Otto,79.0,Germany,Fashion & Retail,D,M,1943-04-12 00:00:00,3845630030824.0,80.9,48.8,1,5,Europe
8600,Hasso Plattner & family,79.0,Germany,Technology,U,M,1944-01-21 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
6600,Nadia Thiele,47.0,Germany,Finance & Investments,U,F,1976-01-07 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
6100,Michael Herz,79.0,Germany,Fashion & Retail,U,M,1943-09-28 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
6100,Wolfgang Herz,72.0,Germany,Fashion & Retail,U,M,1951-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5500,Wolfgang Marguerre & family,81.0,Germany,Healthcare,U,M,1941-06-04 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5500,Ludwig Merckle,58.0,Germany,Finance & Investments,D,M,1965-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5400,Wolfgang Reimann,70.0,Germany,Fashion & Retail,D,M,1952-10-04 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5400,Matthias Reimann-Andersen,58.0,Germany,Fashion & Retail,D,M,1965-03-30 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5300,Erich Wesjohann & family,77.0,Germany,Food & Beverage,D,M,1945-06-02 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5000,Ugur Sahin,57.0,Germany,Healthcare,D,M,1965-09-19 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
5000,Alexandra Schoerghuber & family,64.0,Germany,Real Estate,U,F,1958-07-24 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
4800,Bernard Broermann,79.0,Germany,Healthcare,U,M,1943-11-22 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
4600,Maximilian Viessmann,34.0,Germany,Manufacturing,D,M,1989-02-11 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
4500,Dietmar Hopp & family,82.0,Germany,Technology,D,M,1940-04-26 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
4400,Christian Haub,58.0,Germany,Fashion & Retail,E,M,1964-07-22 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
4100,Hubert Burda,83.0,Germany,Media & Entertainment,U,M,1940-02-09 00:00:00,3845630030824.0,80.9,48.8,1,3,Europe
3900,Juergen Blickle,76.0,Germany,Manufacturing,D,M,1947-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3900,Guenther Fielmann & family,83.0,Germany,Healthcare,D,M,1939-09-17 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3900,Alfred Oetker,56.0,Germany,Fashion & Retail,U,M,1967-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3900,Carl Ferdinand Oetker,50.0,Germany,Fashion & Retail,U,M,1972-10-03 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3900,Julia Oetker,44.0,Germany,Fashion & Retail,U,F,1979-01-26 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3500,Walter P.J. Droege,70.0,Germany,Finance & Investments,D,M,1952-11-25 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3500,Dirk Rossmann & family,76.0,Germany,Fashion & Retail,U,M,1946-09-07 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3500,Karin Sartorius-Herbst,,Germany,Healthcare,U,F,,3845630030824.0,80.9,48.8,1,,Europe
3400,Stefan von Holtzbrinck,59.0,Germany,Media & Entertainment,U,M,1963-05-15 00:00:00,3845630030824.0,80.9,48.8,1,3,Europe
3200,Klaus-Peter Schulenberg,71.0,Germany,Service,U,M,1951-07-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3200,Harald Tschira,48.0,Germany,Technology,Split Family Fortune,M,1974-04-25 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3200,Udo Tschira,53.0,Germany,Technology,Split Family Fortune,M,1969-09-17 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3100,Friede Springer,80.0,Germany,Media & Entertainment,D,F,1942-08-15 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
3000,Friedrich Knapp,71.0,Germany,Fashion & Retail,D,M,1951-05-06 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2900,Gudrun Heine,68.0,Germany,Healthcare,D,F,1954-10-19 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2900,Erwin Franz Mueller,90.0,Germany,Fashion & Retail,U,M,1932-08-09 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2900,Georg Nemetschek & family,89.0,Germany,Technology,D,M,1934-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2900,Sybill Storz,85.0,Germany,Healthcare,D,F,1937-04-06 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2800,Sebastian Glaser,,Germany,Technology,U,M,,3845630030824.0,80.9,48.8,1,,Europe
2800,Benjamin Otto,,Germany,Fashion & Retail,D,M,,3845630030824.0,80.9,48.8,1,,Europe
2800,Maren Otto,,Germany,Diversified,D,F,,3845630030824.0,80.9,48.8,1,,Europe
2700,Ulrike Baro,,Germany,Healthcare,U,F,,3845630030824.0,80.9,48.8,1,,Europe
2700,Hans Langer,71.0,Germany,Manufacturing,U,M,1952-01-18 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Yvonne Bauer,46.0,Germany,Media & Entertainment,D,F,1977-03-29 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Hans Georg Naeder,61.0,Germany,Manufacturing,E,M,1961-09-04 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Maria-Elisabeth Schaeffler-Thumann,81.0,Germany,Automotive,U,F,1941-08-17 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Dieter Schnabel,77.0,Germany,Manufacturing,U,M,1946-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Julia Thiele-Schuerhoff,51.0,Germany,Manufacturing,D,F,1972-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2600,Anna Katharina Viessmann,,Germany,Manufacturing,D,F,,3845630030824.0,80.9,48.8,1,,Europe
2500,Peter Unger,78.0,Germany,Automotive,U,M,1944-08-20 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2400,Otto Philipp Braun,45.0,Germany,Healthcare,D,M,1978-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2400,Paul Gauselmann & family,88.0,Germany,Gambling & Casinos,D,M,1934-08-26 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2300,Georg Haub,61.0,Germany,Fashion & Retail,U,M,1962-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2300,Paul-Heinz Wesjohann & family,79.0,Germany,Food & Beverage,D,M,1943-05-25 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2200,Hans-Werner Hector,83.0,Germany,Technology,D,M,1940-01-17 00:00:00,3845630030824.0,80.9,48.8,1,4,Europe
2200,Lutz Mario Helmig & family,76.0,Germany,Healthcare,U,M,1946-08-29 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2100,Ralph Dommermuth,59.0,Germany,Technology,D,M,1963-11-19 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2100,Torsten Toeller,56.0,Germany,Fashion & Retail,D,M,1966-04-06 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2000,Wilhelm Beier & family,66.0,Germany,Healthcare,D,M,1956-04-21 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
2000,Sylvia Stroeher,67.0,Germany,Fashion & Retail,E,F,1955-05-30 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1900,Fritz Draexlmaier,,Germany,Automotive,U,M,,3845630030824.0,80.9,48.8,1,,Europe
1800,Karin Schick,,Germany,Technology,D,F,,3845630030824.0,80.9,48.8,1,,Europe
1800,Martin Viessmann,69.0,Germany,Manufacturing,D,M,1953-10-10 00:00:00,3845630030824.0,80.9,48.8,1,2,Europe
1600,Josef Boquoi & family,89.0,Germany,Food & Beverage,D,M,1934-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1600,Andreas Pohl,58.0,Germany,Finance & Investments,U,M,1964-07-28 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1600,"Reinfried Pohl, Jr.",63.0,Germany,Finance & Investments,U,M,1959-11-02 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1500,Peter Leibinger,56.0,Germany,Manufacturing,D,M,1967-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1500,Regine Leibinger,60.0,Germany,Manufacturing,D,F,1963-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1500,Nicola Leibinger-Kammueller,63.0,Germany,Manufacturing,D,F,1959-12-15 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1300,Carsten Maschmeyer,63.0,Germany,Finance & Investments,U,M,1959-05-08 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1300,Clemens Toennies,66.0,Germany,Food & Beverage,D,M,1956-05-27 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1300,Robert Toennies,44.0,Germany,Food & Beverage,D,M,1978-05-29 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Bernhard Braun-Luedicke,46.0,Germany,Healthcare,D,M,1977-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Eva Maria Braun-Luedicke,36.0,Germany,Healthcare,D,F,1987-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Friederike Braun-Luedicke,39.0,Germany,Healthcare,E,F,1984-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Mathias Doepfner,60.0,Germany,Media & Entertainment,D,M,1963-01-15 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Christine Knauf,,Germany,Manufacturing,D,F,,3845630030824.0,80.9,48.8,1,,Europe
1200,Karl Knauf,,Germany,Manufacturing,D,M,,3845630030824.0,80.9,48.8,1,,Europe
1200,Axel Oberwelland & family,56.0,Germany,Food & Beverage,Split Family Fortune,M,1967-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Alexander Sixt,43.0,Germany,Automotive,D,M,1979-10-24 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1200,Konstantin Sixt,40.0,Germany,Automotive,D,M,1982-12-02 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1100,Thomas Bruch,72.0,Germany,Fashion & Retail,D,M,1950-04-25 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1100,Bernd Freier,66.0,Germany,Fashion & Retail,D,M,1957-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1100,Christian Herz,,Germany,Finance & Investments,E,M,,3845630030824.0,80.9,48.8,1,,Europe
1100,Michaela Herz,,Germany,Finance & Investments,E,F,,3845630030824.0,80.9,48.8,1,,Europe
1100,Peter-Alexander Wacker,71.0,Germany,Manufacturing,U,M,1951-10-02 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1100,Horst Wortmann,81.0,Germany,Fashion & Retail,D,M,1941-05-08 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Anna Maria Braun,44.0,Germany,Healthcare,D,F,1979-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Johanna Braun,43.0,Germany,Healthcare,E,F,1980-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Karl Friedrich Braun,40.0,Germany,Healthcare,E,M,1983-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Ludwig Theodor Braun,33.0,Germany,Healthcare,D,M,1990-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Hedda im Brahm-Droege,68.0,Germany,Finance & Investments,D,F,1955-01-01 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
1000,Gabriella Meister,,Germany,Manufacturing,D,F,,3845630030824.0,80.9,48.8,1,,Europe
1000,Ulrike Meister,56.0,Germany,Manufacturing,D,F,1967-03-13 00:00:00,3845630030824.0,80.9,48.8,1,,Europe
39100,Klaus-Michael Kuehne,85.0,Switzerland,Logistics,U,M,1937-06-02 00:00:00,703082435360.0,83.6,28.8,1,,Europe
31200,Gianluigi Aponte,82.0,Switzerland,Logistics,Split Family Fortune,M,1940-06-27 00:00:00,703082435360.0,83.6,28.8,1,,Europe
31200,Rafaela Aponte-Diamant,78.0,Switzerland,Logistics,Split Family Fortune,F,1945-03-26 00:00:00,703082435360.0,83.6,28.8,1,,Europe
16700,Vicky Safra & family,70.0,Switzerland,Finance & Investments,U,F,1953-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
16000,Michael Platt,55.0,Switzerland,Finance & Investments,U,M,1968-03-18 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
15800,Jorge Paulo Lemann & family,83.0,Switzerland,Food & Beverage,U,M,1939-08-26 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
11300,Mikhail Prokhorov,57.0,Switzerland,Finance & Investments,U,M,1965-05-03 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
9800,Nicolas Puech,80.0,Switzerland,Fashion & Retail,U,M,1943-01-29 00:00:00,703082435360.0,83.6,28.8,1,,Europe
9400,Ernesto Bertarelli,57.0,Switzerland,Healthcare,U,M,1965-09-22 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
9000,Ivan Glasenberg,66.0,Switzerland,Metals & Mining,D,M,1957-01-07 00:00:00,703082435360.0,83.6,28.8,1,4,Europe
8600,Carlos Alberto Sicupira & family,75.0,Switzerland,Food & Beverage,U,M,1948-01-01 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
8300,Francine von Finck & family,,Switzerland,Finance & Investments,D,F,,703082435360.0,83.6,28.8,1,,Europe
8100,Karel Komarek,54.0,Switzerland,Gambling & Casinos,U,M,1969-03-15 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
7100,Frederik Paulsen,72.0,Switzerland,Healthcare,D,M,1950-10-30 00:00:00,703082435360.0,83.6,28.8,1,,Europe
6700,Magdalena Martullo-Blocher,54.0,Switzerland,Manufacturing,D,F,1969-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
6600,Rahel Blocher,47.0,Switzerland,Manufacturing,D,F,1976-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
6500,Radovan Vitek,51.0,Switzerland,Real Estate,U,M,1971-04-22 00:00:00,703082435360.0,83.6,28.8,1,4,Europe
5700,Thomas Schmidheiny,77.0,Switzerland,Construction & Engineering,U,M,1945-12-17 00:00:00,703082435360.0,83.6,28.8,1,5,Europe
5400,Michael Pieper,77.0,Switzerland,Manufacturing,U,M,1946-02-05 00:00:00,703082435360.0,83.6,28.8,1,4,Europe
5000,Dona Bertarelli,55.0,Switzerland,Healthcare,U,F,1968-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
5000,Martin Haefner,69.0,Switzerland,Technology,U,M,1954-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
5000,Thomas Straumann,59.0,Switzerland,Healthcare,D,M,1963-07-22 00:00:00,703082435360.0,83.6,28.8,1,,Europe
4900,Rudolf Maag,77.0,Switzerland,Healthcare,D,M,1946-01-31 00:00:00,703082435360.0,83.6,28.8,1,4,Europe
4500,Theo Mueller,83.0,Switzerland,Food & Beverage,D,M,1940-01-30 00:00:00,703082435360.0,83.6,28.8,1,,Europe
4400,Peter Grogg,81.0,Switzerland,Healthcare,D,M,1942-01-10 00:00:00,703082435360.0,83.6,28.8,1,,Europe
4300,Patrick Drahi,59.0,Switzerland,Telecom,D,M,1963-08-20 00:00:00,703082435360.0,83.6,28.8,1,,Europe
4100,Peter Spuhler,63.0,Switzerland,Manufacturing,D,M,1959-09-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
4000,Torbjorn Tornqvist,69.0,Switzerland,Energy,U,M,1953-11-08 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
3600,Nicolas D'Ieteren,47.0,Switzerland,Automotive,N,M,1975-04-13 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3600,Alan Howard,59.0,Switzerland,Finance & Investments,U,M,1963-09-01 00:00:00,703082435360.0,83.6,28.8,1,4,Europe
3600,Lawrence Stroll,63.0,Switzerland,Fashion & Retail,U,M,1959-07-11 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3500,Margarita Louis-Dreyfus & family,60.0,Switzerland,Food & Beverage,D,F,1962-06-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3400,Markus Blocher,52.0,Switzerland,Manufacturing,U,M,1971-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3400,Laurence Graff & family,84.0,Switzerland,Fashion & Retail,E,M,1938-06-13 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3400,Hans Peter Wild,81.0,Switzerland,Food & Beverage,D,M,1941-06-16 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3300,Walter Frey,79.0,Switzerland,Automotive,U,M,1943-07-30 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
3200,Aristotelis Mistakidis,61.0,Switzerland,Metals & Mining,D,M,1961-11-21 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
3100,Martin Ebner,77.0,Switzerland,Finance & Investments,D,M,1945-08-01 00:00:00,703082435360.0,83.6,28.8,1,5,Europe
3100,Bertil Hult,82.0,Switzerland,Service,D,M,1941-02-10 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3100,Daniel Mate,59.0,Switzerland,Metals & Mining,D,M,1963-06-02 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
3100,Sergei Popov,51.0,Switzerland,Finance & Investments,E,M,1971-08-12 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
3000,Eva Maria Bucher-Haefner,66.0,Switzerland,Technology,E,F,1957-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3000,Egor Kulkov,51.0,Switzerland,Healthcare,U,M,1971-12-07 00:00:00,703082435360.0,83.6,28.8,1,,Europe
3000,Maja Oeri,68.0,Switzerland,Healthcare,D,F,1955-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2900,Otto Happel,75.0,Switzerland,Construction & Engineering,D,M,1948-02-09 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2600,Miriam Baumann-Blocher,48.0,Switzerland,Manufacturing,D,F,1975-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2600,Sergio Mantegazza,95.0,Switzerland,Service,D,M,1927-10-31 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2500,Willy Michel,76.0,Switzerland,Healthcare,E,M,1947-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2400,Marcel Erni,58.0,Switzerland,Finance & Investments,D,M,1965-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2400,Alfred Gantner,55.0,Switzerland,Finance & Investments,D,M,1968-04-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2400,Tor Peterson,58.0,Switzerland,Metals & Mining,D,M,1964-08-07 00:00:00,703082435360.0,83.6,28.8,1,3,Europe
2400,Matthias Reinhart,63.0,Switzerland,Finance & Investments,D,M,1960-01-01 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2400,Urs Wietlisbach,61.0,Switzerland,Finance & Investments,D,M,1961-08-25 00:00:00,703082435360.0,83.6,28.8,1,,Europe
2300,Augusto Perfetti,,Switzerland,Food & Beverage,Split Family Fortune,M,,703082435360.0,83.6,28.8,1,,Europe
2300,Giorgio Perfetti,,Switzerland,Food & Beverage,Split Family Fortune,M,,703082435360.0,83.6,28.8,1,,Europe
2300,Stephan Schmidheiny,75.0,Switzerland,Finance & Investments,E,M,1947-10-29 00:00:00,703082435360.0,83.6,28.8,1,5,Europe
